version,date,timestamp,security_issues_low,reliability_issues_low,maintainability_issues_low,total_debt_low,security_issues_medium,reliability_issues_medium,maintainability_issues_medium,total_debt_medium,security_issues_high,reliability_issues_high,maintainability_issues_high,total_debt_high
v3.0.0-rc.1,2020-07-17,1595014217,0,0,13,20,0,0,78,417,0,0,3,15
v3.0.0-rc.10,2020-09-02,1599064914,0,0,13,20,0,0,77,397,0,0,3,15
v3.0.0-rc.11,2020-09-15,1600190142,0,0,18,29,0,0,76,378,0,0,0,0
v3.0.0-rc.12,2020-09-16,1600278613,0,0,15,21,0,0,79,383,0,0,0,0
v3.0.0-rc.13,2020-09-18,1600407570,0,0,15,21,0,0,79,383,0,0,0,0
v3.0.0-rc.2,2020-07-19,1595184762,0,0,15,21,0,0,79,383,0,0,0,0
v3.0.0-rc.3,2020-07-21,1595359646,0,0,15,17,0,0,79,387,0,0,0,0
v3.0.0-rc.4,2020-07-21,1595360446,0,0,13,15,0,0,81,397,0,0,0,0
v3.0.0-rc.5,2020-07-28,1595972525,0,0,13,15,0,0,81,397,0,0,0,0
v3.0.0-rc.6,2020-08-19,1597875462,0,0,15,17,0,0,79,387,0,0,0,0
v3.0.0-rc.7,2020-08-21,1598033585,0,0,15,17,0,0,75,367,0,0,0,0
v3.0.0-rc.8,2020-08-25,1598365912,0,0,19,21,0,0,70,342,0,0,0,0
v3.0.0-rc.9,2020-08-26,1598480478,0,0,19,26,0,0,70,342,0,0,0,0
v3.0.1,2020-10-15,1602779841,0,0,19,26,0,0,70,342,0,0,0,0
v3.0.2,2020-10-20,1603225452,0,0,17,19,0,0,72,356,0,0,0,0
v3.0.3,2020-11-25,1606320981,0,0,17,19,0,0,72,361,0,0,0,0
v3.0.4,2020-12-02,1606947823,0,0,33,37,0,0,60,345,0,0,0,0
v3.0.5,2020-12-30,1609361428,0,0,34,46,0,0,56,325,0,0,1,5
v3.0.10,2021-03-30,1617149145,0,0,34,46,0,0,56,325,0,0,1,5
v3.0.11,2021-04-01,1617321165,0,0,35,55,0,0,56,325,0,0,1,5
v3.0.6,2021-02-24,1614197971,0,0,37,55,0,0,54,311,0,0,1,5
v3.0.7,2021-03-01,1614614369,0,0,37,55,0,0,54,311,0,0,1,5
v3.0.8,2021-03-26,1616794544,0,0,37,55,0,0,54,311,0,0,1,5
v3.0.9,2021-03-27,1616859012,0,0,37,55,0,0,54,311,0,0,1,5
v3.1.0,2021-06-07,1623083922,0,0,37,55,0,0,54,311,0,0,1,5
v3.1.0-beta.1,2021-05-08,1620505474,0,0,38,51,0,0,51,263,0,0,1,5
v3.1.0-beta.2,2021-05-08,1620507552,0,0,32,42,0,0,58,298,0,0,1,5
v3.1.0-beta.3,2021-05-12,1620855424,0,0,32,42,0,0,58,298,0,0,1,5
v3.1.0-beta.4,2021-05-24,1621898204,0,0,31,41,0,0,59,303,0,0,1,5
v3.1.0-beta.5,2021-05-26,1622059611,0,0,31,41,0,0,59,303,0,0,1,5
v3.1.0-beta.6,2021-05-28,1622235534,0,0,29,39,0,0,61,309,0,0,1,5
v3.1.0-beta.7,2021-06-02,1622664774,0,0,29,39,0,0,61,309,0,0,1,5
v3.1.1,2021-06-07,1623097614,0,0,29,39,0,0,61,309,0,0,1,5
v3.1.2,2021-06-22,1624386290,0,0,29,39,0,0,61,309,0,0,1,5
v3.1.3,2021-07-01,1625182086,0,0,32,40,0,0,58,274,0,0,1,5
v3.1.4,2021-07-02,1625229470,0,0,34,38,0,0,56,279,0,0,1,5
v3.1.5,2021-07-16,1626453481,0,0,33,33,0,0,58,299,0,0,0,0
v3.2.0,2021-08-09,1628538713,0,0,30,22,0,0,63,344,0,0,0,0
v3.2.0-beta.1,2021-07-16,1626461046,0,0,33,28,0,0,64,392,0,0,0,0
v3.2.0-beta.2,2021-07-19,1626737815,0,0,38,40,0,0,60,383,0,0,0,0
v3.2.0-beta.3,2021-07-20,1626817623,0,0,39,45,0,0,58,363,0,0,0,0
v3.2.0-beta.4,2021-07-21,1626903625,0,0,39,45,0,0,58,363,0,0,0,0
v3.2.0-beta.5,2021-07-23,1627071022,0,0,39,45,0,0,58,363,0,0,0,0
v3.2.0-beta.6,2021-07-27,1627426562,0,0,39,45,0,0,58,363,0,0,0,0
v3.2.0-beta.7,2021-07-29,1627579290,0,0,38,44,0,0,59,368,0,0,0,0
v3.2.0-beta.8,2021-08-06,1628305947,0,0,37,43,0,0,60,373,0,0,0,0
v3.2.1,2021-08-09,1628540993,0,0,36,42,0,0,61,378,0,0,0,0
v3.2.10,2021-09-07,1631046007,0,0,36,42,0,0,61,378,0,0,0,0
v3.2.11,2021-09-08,1631141893,0,0,43,51,0,0,54,318,0,0,0,0
v3.2.12,2021-09-17,1631890526,0,0,43,51,0,0,54,318,0,0,0,0
v3.2.13,2021-09-21,1632248573,0,0,36,45,0,0,60,421,0,0,0,0
v3.2.14,2021-09-22,1632350217,0,0,36,45,0,0,60,421,0,0,0,0
v3.2.15,2021-09-23,1632404939,0,0,34,43,0,0,62,431,0,0,0,0
v3.2.16,2021-09-23,1632406622,0,0,34,43,0,0,62,431,0,0,0,0
v3.2.17,2021-09-24,1632501791,0,0,34,43,0,0,62,431,0,0,0,0
v3.2.18,2021-09-24,1632513916,0,0,34,43,0,0,62,441,0,0,0,0
v3.2.19,2021-09-25,1632596300,0,0,34,43,0,0,62,441,0,0,0,0
v3.2.2,2021-08-11,1628696425,0,0,35,43,0,0,61,436,0,0,0,0
v3.2.20,2021-10-08,1633712511,0,0,37,43,0,0,59,450,0,0,0,0
v3.2.21,2021-11-02,1635834914,0,0,43,48,0,0,55,435,0,0,0,0
v3.2.22,2021-11-15,1636947905,0,0,43,48,0,0,55,435,0,0,0,0
v3.2.23,2021-11-26,1637908426,0,0,43,48,0,0,55,435,0,0,0,0
v3.2.24,2021-12-06,1638781390,0,0,43,52,0,0,54,423,0,0,0,0
v3.2.25,2021-12-12,1639282873,0,0,42,47,0,0,55,428,0,0,0,0
v3.2.26,2021-12-12,1639292609,0,0,44,47,0,0,54,433,0,0,0,0
v3.2.3,2021-08-16,1629152732,0,0,44,47,0,0,54,433,0,0,0,0
v3.2.4,2021-08-17,1629217610,0,0,46,49,0,0,52,423,0,0,0,0
v3.2.5,2021-08-24,1629820462,0,0,46,49,0,0,52,423,0,0,0,0
v3.2.6,2021-08-24,1629824070,0,0,43,46,0,0,55,448,0,0,0,0
v3.2.7,2021-09-01,1630533916,0,0,43,46,0,0,55,448,0,0,0,0
v3.2.8,2021-09-02,1630608390,0,0,43,46,0,0,55,448,0,0,0,0
v3.2.9,2021-09-05,1630880641,0,0,48,51,0,0,51,428,0,0,0,0
v3.2.27,2022-01-16,1642342098,0,0,50,53,0,0,48,403,0,0,0,0
v3.2.28,2022-01-21,1642752913,0,0,53,55,0,0,45,325,0,0,0,0
v3.2.29,2022-01-23,1642946543,0,0,55,57,0,0,43,305,0,0,0,0
v3.2.30,2022-02-07,1644214493,0,0,54,57,0,0,44,327,0,0,0,0
v3.2.31,2022-02-12,1644655312,0,0,54,57,0,0,44,322,0,0,0,0
v3.2.32,2022-04-12,1649750863,0,0,54,57,0,0,44,322,0,0,0,0
v3.2.33,2022-04-14,1649931277,0,0,54,57,0,0,44,322,0,0,0,0
v3.2.34,2022-05-19,1652935354,0,0,54,57,0,0,43,312,0,0,0,0
v3.2.34-beta.1,2022-05-17,1652763231,0,0,52,56,0,0,43,277,0,0,0,0
v3.2.35,2022-05-21,1653066986,0,0,52,56,0,0,43,277,0,0,0,0
v3.2.36,2022-05-23,1653271452,0,0,50,58,0,0,43,272,0,0,0,0
v3.2.37,2022-06-06,1654517299,0,0,50,58,0,0,43,272,0,0,0,0
v3.2.38,2022-08-30,1661846521,0,0,50,58,0,0,43,272,0,0,0,0
v3.2.39,2022-09-08,1662603159,0,0,48,56,0,0,45,282,0,0,0,0
v3.2.40,2022-09-28,1664336424,0,0,48,56,0,0,45,282,0,0,0,0
v3.2.41,2022-10-14,1665744075,0,0,48,56,0,0,45,282,0,0,0,0
v3.2.42,2022-11-09,1667964969,0,0,47,55,0,0,46,287,0,0,0,0
v3.2.43,2022-11-09,1667998857,0,0,45,50,0,0,46,263,0,0,3,3
v3.2.44,2022-11-10,1668036322,0,0,45,50,0,0,46,263,0,0,3,3
v3.2.45,2022-11-11,1668159327,0,0,44,49,0,0,47,268,0,0,3,3
v3.2.46,2023-02-02,1675308724,0,0,43,48,0,0,48,263,0,0,3,3
v3.2.47,2023-02-02,1675316898,0,0,37,49,0,0,53,288,0,0,3,3
v3.3.0,2023-05-11,1683791078,0,0,37,49,0,0,53,288,0,0,3,3
v3.3.0-alpha.1,2023-02-05,1675567239,0,0,47,51,0,0,43,214,0,0,3,3
v3.3.0-alpha.10,2023-04-17,1681726517,0,0,52,63,0,0,40,199,0,0,3,3
v3.3.0-alpha.11,2023-04-17,1681737437,0,0,52,59,0,0,40,194,0,0,3,3
v3.3.0-alpha.12,2023-04-18,1681827536,0,0,52,59,0,0,40,194,0,0,3,3
v3.3.0-alpha.13,2023-04-20,1681996414,0,0,52,59,0,0,40,194,0,0,3,3
v3.3.0-alpha.2,2023-02-05,1675585434,0,0,52,55,0,0,41,199,0,0,4,13
v3.3.0-alpha.3,2023-02-06,1675650445,0,0,52,55,0,0,41,199,0,0,4,13
v3.3.0-alpha.4,2023-02-06,1675663856,0,0,52,55,0,0,41,199,0,0,4,13
v3.3.0-alpha.5,2023-03-26,1679820766,0,0,52,55,0,0,41,199,0,0,4,13
v3.3.0-alpha.6,2023-03-30,1680171762,0,0,51,54,0,0,42,204,0,0,4,13
v3.3.0-alpha.7,2023-04-03,1680517151,0,0,56,57,0,0,40,195,0,0,1,10
v3.3.0-alpha.8,2023-04-04,1680603786,0,0,56,57,0,0,40,183,0,0,1,10
v3.3.0-alpha.9,2023-04-08,1680932026,0,0,57,58,0,0,39,178,0,0,1,10
v3.3.0-beta.1,2023-04-21,1682065570,0,0,57,59,0,0,39,188,0,0,1,10
v3.3.0-beta.2,2023-04-25,1682412064,0,0,56,54,0,0,40,193,0,0,1,10
v3.3.0-beta.3,2023-05-01,1682915309,0,0,56,54,0,0,41,198,0,0,1,10
v3.3.0-beta.4,2023-05-05,1683278114,0,0,56,54,0,0,41,198,0,0,1,10
v3.3.0-beta.5,2023-05-08,1683535241,0,0,56,54,0,0,41,198,0,0,1,10
v3.3.1,2023-05-11,1683792014,0,0,56,54,0,0,41,198,0,0,1,10
v3.3.10,2023-12-04,1701697338,0,0,56,54,0,0,41,198,0,0,1,10
v3.3.11,2023-12-08,1702016032,0,11,27,85,0,0,53,305,0,0,1,10
v3.3.12,2023-12-16,1702707820,0,11,25,79,0,0,53,310,0,0,1,10
v3.3.13,2023-12-19,1702980768,0,11,26,89,0,0,52,305,0,0,1,10
v3.3.2,2023-05-12,1683894305,0,11,26,89,0,0,52,305,0,0,1,10
v3.3.3,2023-05-18,1684386652,0,11,22,86,0,0,55,330,0,0,2,20
v3.3.4,2023-05-18,1684398663,0,11,19,83,0,0,56,335,0,0,1,10
v3.3.5,2023-10-20,1697773849,0,11,19,83,0,0,56,335,0,0,1,10
v3.3.6,2023-10-20,1697807051,0,11,21,84,0,0,53,330,0,0,1,10
v3.3.7,2023-10-25,1698190508,0,11,21,84,0,0,53,330,0,0,1,10
v3.3.8,2023-11-06,1699268066,0,11,22,85,0,0,52,333,0,0,1,10
v3.3.9,2023-11-25,1700899891,0,11,21,85,0,0,53,338,0,0,1,10
v3.4.0,2023-12-29,1703818232,0,11,20,85,0,0,54,338,0,0,1,10
v3.4.0-alpha.1,2023-10-28,1698460426,0,0,24,44,0,0,54,328,0,0,2,15
v3.4.0-alpha.2,2023-11-27,1701077182,0,0,27,48,0,0,54,291,0,0,2,15
v3.4.0-alpha.3,2023-11-28,1701131161,0,0,26,47,0,0,55,296,0,0,2,15
v3.4.0-alpha.4,2023-12-04,1701703483,0,0,26,47,0,0,55,296,0,0,2,15
v3.4.0-beta.1,2023-12-13,1702464736,0,0,25,42,0,0,56,301,0,0,2,15
v3.4.0-beta.2,2023-12-14,1702520914,0,0,26,43,0,0,55,296,0,0,2,15
v3.4.0-beta.3,2023-12-16,1702708889,0,0,26,43,0,0,55,296,0,0,2,15
v3.4.0-beta.4,2023-12-19,1702981437,0,0,26,43,0,0,55,296,0,0,2,15
v3.4.0-rc.1,2023-12-25,1703493732,0,0,26,43,0,0,55,296,0,0,2,15
v3.4.0-rc.2,2023-12-26,1703577173,0,0,26,43,0,0,55,296,0,0,2,15
v3.4.0-rc.3,2023-12-27,1703643344,0,0,28,45,0,0,53,286,0,0,2,15
v3.4.1,2023-12-30,1703898168,0,0,28,45,0,0,53,286,0,0,2,15
v3.4.2,2023-12-30,1703936495,0,0,29,45,0,0,53,286,0,0,2,15
v3.4.3,2023-12-30,1703943263,0,0,29,45,0,0,53,286,0,0,2,15
v3.4.10,2024-01-11,1704985460,0,0,29,45,0,0,53,286,0,0,2,15
v3.4.11,2024-01-12,1705068916,0,0,28,43,0,0,54,301,0,0,2,15
v3.4.12,2024-01-13,1705113689,0,0,28,43,0,0,54,305,0,0,2,15
v3.4.13,2024-01-13,1705133025,0,0,28,43,0,0,54,305,0,0,2,15
v3.4.14,2024-01-15,1705333272,0,0,28,43,0,0,53,304,0,0,2,15
v3.4.15,2024-01-18,1705584874,0,0,28,43,0,0,53,304,0,0,2,15
v3.4.16,2024-02-08,1707363934,0,0,27,42,0,0,52,303,0,0,2,15
v3.4.17,2024-02-09,1707439099,0,0,29,43,0,0,51,298,0,0,1,10
v3.4.18,2024-02-09,1707445889,0,0,29,43,0,0,51,298,0,0,1,10
v3.4.19,2024-02-13,1707818902,0,0,29,43,0,0,51,298,0,0,1,10
v3.4.20,2024-02-26,1708913233,0,0,29,43,0,0,52,303,0,0,1,10
v3.4.21,2024-02-28,1709118735,0,0,31,44,0,0,53,308,0,0,1,10
v3.4.22,2024-04-15,1713196776,0,0,31,44,0,0,53,308,0,0,1,10
v3.4.23,2024-04-16,1713279356,0,0,33,41,0,0,56,323,0,0,2,15
v3.4.24,2024-04-22,1713799798,0,0,32,40,0,0,57,328,0,0,2,15
v3.4.25,2024-04-24,1713955072,0,0,30,38,0,0,59,338,0,0,2,15
v3.4.26,2024-04-29,1714379814,0,0,30,38,0,0,59,338,0,0,2,15
v3.4.27,2024-05-06,1715039988,0,0,28,36,0,0,61,348,0,0,2,15
v3.4.28,2024-06-14,1718357416,0,0,26,34,0,0,63,409,0,0,2,15
v3.4.29,2024-06-14,1718380956,0,0,29,37,0,0,57,364,0,0,3,20
v3.4.4,2024-01-03,1704278428,0,0,27,31,0,0,58,369,0,0,3,20
v3.4.5,2024-01-04,1704360084,0,0,27,39,0,0,58,343,0,0,3,20
v3.4.6,2024-01-08,1704726114,0,0,27,39,0,0,58,343,0,0,3,20
v3.4.7,2024-01-09,1704795303,0,0,27,39,0,0,58,351,0,0,3,20
v3.4.8,2024-01-11,1704906231,0,0,27,39,0,0,58,351,0,0,3,20
v3.4.9,2024-01-11,1704970145,0,0,27,39,0,0,58,351,0,0,3,20
v3.5.0-alpha.1,2024-04-29,1714358993,0,0,27,39,0,0,58,351,0,0,3,20
v3.5.0-alpha.2,2024-05-03,1714780993,0,0,12,17,0,0,43,266,0,0,2,10
